QUOTE_ID,REPORTING_SUBJECT_TYPE,PREMIUM_TOTAL,VEHICLE_FUEL_TYPE,LICENCE_TYPE_ABI,INSURED_PERSON_CLAIM_L3Y_AT_FAULT_NOT_WINDSCREEN_NIL_COST_COUNT,LOADED_AT,HAS_NCD_PROTECTION,INSURED_PERSON_AGE
205,taxi,212.26,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-11-15 17:49:07,FALSE,35
206,taxi,2872.08,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-05 14:14:54,FALSE,25
207,taxi,2872.08,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-05 14:14:54,FALSE,25
208,taxi,193.76,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-17 12:59:29,TRUE,46
209,taxi,168.97,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-26 11:00:50,FALSE,37
210,scooter,1369.56,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-07 11:14:28,null,26
211,scooter,1369.56,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-07 11:14:28,null,26
212,taxi,267.79,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-14 10:37:33,FALSE,40
213,bvi,652.53,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-17 06:24:22,TRUE,36
214,taxi,196.91,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-20 21:36:50,FALSE,59
215,taxi,141.05,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-28 15:25:39,FALSE,38
216,scooter,121.07,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-05 08:47:43,null,42
217,scooter,99.5,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-09 14:25:26,null,30
218,bvi,550.42,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-05 09:27:23,TRUE,57
219,bvi,363.17,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-08 08:21:31,FALSE,33
220,bvi,606.98,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-21 19:34:14,TRUE,57
221,taxi,262.47,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-01 16:40:28,FALSE,42
222,bvi,550.42,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-05 09:27:23,TRUE,57
223,bvi,1047.15,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-21 21:07:10,FALSE,33
224,taxi,175.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-07 15:00:40,FALSE,30
225,taxi,2420.15,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-15 10:54:22,FALSE,36
226,scooter,182.45,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-14 22:58:59,null,27
227,taxi,289.07,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-05 09:47:25,TRUE,47
228,taxi,2462.21,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-31 14:22:50,FALSE,63
229,taxi,2787.13,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-12 11:09:59,FALSE,41
230,taxi,4727.7,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-04 14:11:01,FALSE,22
231,taxi,163.26,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-05-12 08:21:59,FALSE,37
232,taxi,2656.03,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-21 15:18:18,FALSE,52
233,taxi,5800.35,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-13 13:08:02,FALSE,35
234,scooter,271.21,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-27 13:57:05,null,23
235,car,224.96,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-03 09:54:42,FALSE,34
236,taxi,4535.61,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-22 20:08:44,FALSE,27
237,bvi,442.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-11 16:02:40,FALSE,52
238,scooter,135.69,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-11 14:30:20,null,25
239,taxi,4110.48,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-23 10:20:52,FALSE,33
240,car,145.95,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-27 18:01:21,FALSE,33
241,scooter,2046.32,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-17 14:27:47,null,25
242,taxi,411.76,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-10 07:54:29,FALSE,54
243,taxi,2226.03,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-17 13:31:34,TRUE,47
244,taxi,2067.55,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-29 15:47:24,FALSE,48
245,taxi,359.6,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-08 15:54:05,FALSE,56
246,taxi,381.54,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-13 19:23:07,FALSE,26
247,taxi,1610.38,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-13 15:27:04,FALSE,34
248,taxi,2271.2,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-15 16:51:57,FALSE,41
249,taxi,222.04,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-10 12:46:39,FALSE,28
250,car,397.81,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-05 21:42:12,FALSE,26
251,taxi,3894.87,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-07 10:37:53,FALSE,61
252,taxi,3435.26,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-01-16 13:19:14,FALSE,29
253,taxi,1913.34,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-16 08:15:34,TRUE,51
254,taxi,3458.74,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-26 13:07:49,FALSE,24
255,scooter,2234.74,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-29 16:34:06,null,25
256,taxi,143.15,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-25 19:59:06,FALSE,40
257,scooter,1845.35,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-03 05:24:02,null,30
258,taxi,1584.4,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-11 09:53:34,FALSE,51
259,taxi,3118.94,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-14 01:45:19,FALSE,38
260,scooter,1604.35,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-03 21:33:44,null,28
261,taxi,1860.3,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-01-02 20:40:16,FALSE,26
262,bvi,569.73,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-29 23:11:44,FALSE,40
263,taxi,3131.87,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-26 13:55:43,FALSE,31
264,taxi,456.57,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-17 21:47:02,FALSE,32
265,taxi,1297.73,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-13 02:25:46,FALSE,50
266,scooter,218.06,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-14 12:03:08,null,39
267,scooter,251.45,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-24 13:47:02,null,29
268,car,2336.29,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-24 18:16:02,FALSE,32
269,scooter,3438.91,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-15 14:45:41,null,25
270,taxi,2012.65,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-20 17:06:55,TRUE,63
271,taxi,2650.54,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-15 19:28:57,FALSE,38
272,taxi,4346.69,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-21 10:09:23,FALSE,51
273,taxi,2621.51,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-11 12:05:44,FALSE,45
274,car,286.25,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-30 15:35:17,FALSE,43
275,taxi,2534.51,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-02-18 00:19:42,FALSE,35
276,taxi,6555.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-11 20:33:00,FALSE,23
277,taxi,2247.59,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-10 16:07:42,FALSE,33
278,scooter,310.53,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-18 02:58:20,null,24
279,car,538,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-25 14:36:56,FALSE,43
280,taxi,335.82,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-26 12:56:37,FALSE,37
281,taxi,1833.62,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-24 20:38:27,FALSE,38
282,taxi,199.11,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-01 16:47:52,FALSE,35
283,car,144.96,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-28 09:52:15,FALSE,56
284,taxi,2394.68,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-24 15:34:00,TRUE,42
285,taxi,228.09,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-16 01:28:12,FALSE,47
286,taxi,1785.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-29 19:57:29,FALSE,61
287,taxi,1794.64,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-27 18:37:05,FALSE,31
288,taxi,1590.81,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-13 16:27:05,FALSE,50
289,taxi,269.73,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-23 14:27:23,FALSE,40
290,taxi,516.22,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-21 08:32:59,FALSE,35
291,taxi,1529.44,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-13 13:43:41,FALSE,53
292,taxi,3818.05,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-10 14:23:58,FALSE,52
293,bvi,492.15,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-20 10:20:13,FALSE,62
294,taxi,1279.91,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-12-09 07:55:44,FALSE,45
295,car,3147.37,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-08 13:51:45,FALSE,40
296,taxi,623.85,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-03 13:09:48,FALSE,41
297,car,413.17,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-14 14:05:41,FALSE,21
298,taxi,2768.29,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-11 09:53:37,FALSE,49
299,taxi,272,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-30 10:45:12,FALSE,43
300,taxi,3665.93,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-24 19:36:09,FALSE,51
301,scooter,2058.62,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-22 15:53:30,null,32
302,taxi,193.51,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-06 09:16:38,FALSE,57
303,taxi,363.46,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-23 17:22:06,FALSE,28
304,taxi,242.21,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-14 12:43:39,FALSE,44
305,taxi,227.84,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-22 14:47:56,FALSE,28
306,taxi,3222.7,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-22 01:44:37,FALSE,40
307,taxi,7808.13,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-21 19:22:39,FALSE,32
308,taxi,209.15,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-07 22:08:58,FALSE,41
309,taxi,2653.92,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-07-26 13:48:26,FALSE,29
310,taxi,232.33,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-15 17:56:32,FALSE,27
311,taxi,549.39,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-22 08:56:15,FALSE,27
312,taxi,1898.31,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-18 17:48:10,FALSE,33
313,scooter,1584.29,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-15 08:17:38,null,37
314,car,323.07,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-24 21:11:11,FALSE,28
315,taxi,316.66,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-13 10:39:14,FALSE,40
316,scooter,2745.87,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-07 13:31:00,null,26
317,bvi,910.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-10 20:03:54,FALSE,44
318,bvi,486.34,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-15 17:42:16,FALSE,61
319,scooter,2062.92,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-13 12:31:37,null,24
320,taxi,1603.59,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-04 09:47:28,FALSE,49
321,taxi,4232.51,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-29 08:09:15,FALSE,47
322,taxi,2834.79,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-12 23:25:56,FALSE,23
323,taxi,210.69,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-02 16:09:02,FALSE,35
324,taxi,340.42,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-10 16:36:55,FALSE,39
325,car,201.12,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-12 21:16:27,FALSE,36
326,scooter,114.08,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-02 23:09:14,null,28
327,taxi,2490.43,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-25 23:01:29,FALSE,37
328,taxi,2841.56,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-09 13:51:21,FALSE,29
329,bvi,509.66,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-08 16:50:11,FALSE,38
330,taxi,3100.37,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-12 14:42:39,FALSE,26
331,taxi,4617.88,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-06 14:02:51,FALSE,29
332,taxi,2081.67,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-12-13 10:36:18,FALSE,43
333,bvi,1052.53,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-22 15:06:30,FALSE,27
334,car,232.5,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-25 16:48:28,FALSE,36
335,taxi,3531.62,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-02 22:11:03,FALSE,49
336,taxi,365.77,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-08 17:51:15,FALSE,32
337,taxi,1875.21,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-11 10:35:13,FALSE,51
338,bvi,697.77,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-10 17:07:31,FALSE,37
339,car,5443.69,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-15 10:54:52,FALSE,41
340,taxi,405.37,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-21 08:02:36,FALSE,54
341,taxi,1506.2,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-05 15:14:41,FALSE,56
342,scooter,172.8,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-27 19:57:21,null,30
343,car,769.8,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-16 16:58:48,FALSE,23
344,taxi,2132.55,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-24 10:17:50,FALSE,37
345,scooter,138.83,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-19 12:16:45,null,25
346,taxi,6637.62,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-24 21:00:39,FALSE,29
347,car,360.68,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-12 22:48:59,FALSE,59
348,scooter,3150.56,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-23 13:12:43,null,21
349,scooter,126.29,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-14 12:03:04,null,32
350,taxi,210.86,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-27 16:43:15,FALSE,37
351,taxi,2296.53,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-09 16:08:41,FALSE,36
352,taxi,275.03,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-21 11:36:34,FALSE,38
353,taxi,5360.82,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-16 13:39:22,FALSE,48
354,taxi,1417.25,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-17 13:40:19,TRUE,54
355,taxi,3970.06,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-20 16:03:05,FALSE,49
356,taxi,153.49,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-29 14:09:19,FALSE,40
357,car,753.39,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-07 14:24:58,FALSE,24
358,scooter,181.32,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-24 12:24:30,null,25
359,car,363.22,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-04 13:01:53,FALSE,29
360,taxi,2808.8,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-06 14:34:01,FALSE,42
361,taxi,4772.34,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-27 18:32:06,FALSE,34
362,taxi,240.37,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-14 10:18:31,FALSE,41
363,taxi,383.71,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-23 19:58:04,FALSE,33
364,car,444.77,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-20 11:02:49,FALSE,25
365,scooter,1295.76,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-30 16:50:05,null,29
366,taxi,2152.01,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-07 11:14:36,FALSE,31
367,taxi,2360.98,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-27 06:59:36,FALSE,37
368,taxi,188.77,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-05-23 16:03:27,FALSE,48
369,taxi,3130.69,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-07-10 09:32:20,FALSE,42
370,taxi,122.03,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-22 08:19:46,FALSE,34
371,scooter,260.39,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-11-13 16:32:06,null,29
372,scooter,330.94,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-18 17:13:56,null,28
373,car,3769.26,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-13 14:31:43,FALSE,50
374,scooter,201.06,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-26 12:05:32,null,36
375,taxi,2160.55,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-19 17:57:51,FALSE,50
376,taxi,97.92,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-27 15:58:49,FALSE,54
377,taxi,2131.59,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-25 14:55:09,FALSE,48
378,taxi,405.77,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-25 18:50:14,FALSE,39
379,taxi,281.97,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-15 15:45:45,FALSE,62
380,car,3025.83,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-19 17:15:05,FALSE,45
381,courier,1193.51,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-15 13:17:51,FALSE,43
382,scooter,119.48,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-22 23:11:59,null,29
383,taxi,434.39,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-15 18:29:54,FALSE,31
384,taxi,4264.05,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-02-24 11:03:50,FALSE,24
385,taxi,2971.01,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-30 12:57:45,FALSE,33
386,taxi,198.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-04 09:11:43,FALSE,36
387,taxi,4317.33,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-24 22:22:24,FALSE,23
388,taxi,405.02,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-17 15:42:15,TRUE,40
389,taxi,3362.44,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-23 15:33:25,FALSE,48
390,taxi,483.77,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-07-12 16:26:59,FALSE,39
391,bvi,541.54,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-14 11:37:09,FALSE,49
392,scooter,99.5,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-03 13:49:53,null,44
393,car,380.55,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-30 15:49:28,FALSE,34
394,taxi,2642.75,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-27 21:03:00,FALSE,30
395,taxi,2575.55,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-07 12:10:20,FALSE,53
396,scooter,196.86,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-24 21:34:10,null,30
397,bvi,744.08,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-01 13:21:33,FALSE,55
398,taxi,2648.91,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-16 21:17:31,FALSE,43
399,taxi,3095.11,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-21 13:10:16,FALSE,34
400,taxi,1800.3,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-01 23:15:44,FALSE,30
401,taxi,107.19,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-19 11:42:55,FALSE,37
402,scooter,3055.14,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-11 05:14:51,null,35
403,car,1526.12,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-05 11:50:25,FALSE,52
404,scooter,1918.43,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-13 10:57:33,null,36
405,taxi,277.35,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-17 14:42:48,FALSE,45
406,taxi,3583.27,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-01 13:33:39,FALSE,53
407,taxi,1859.59,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-16 19:24:50,FALSE,43
408,bvi,395.79,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-17 09:38:59,FALSE,54
